屈莢,ut-koeh
屈彎,ut-oan
屈苞,ut-po͘5
熨衫,ut-saⁿ
鬱色,ut-sek
屈死,ut-si2
鬱痧,ut-soa
熨斗,ut-tau2
屈--著,ut--tioh8
鬱鬱,ut-ut
鬱鬱悴悴,ut-ut chut-chut
譽,u7
譽,i7
譽,ir7
隱龜橋,un2-ku-kio5
隱龜橋,in2-ku-kio5
隱龜橋,irn2-ku-kio5
允頓,un2-tam3
允頓,in2-tam3
允頓,irn2-tam3
恩人,un-lang5
恩人,in-lang5
恩人,irn-lang5
eh8,eh8
oeh8,oeh8
erh8,erh8
鍋仔,e-a2
鍋仔,oe-a2
鍋仔,er-a2
豚仔,e5-a2
豚仔,inn5-a2
豚仔,enn5-a2
豚仔,er5-a2
豚仔,o5
豚仔,o5-a2
莒,ku2
莒,ki2
莒,kir2
遽,ku3
遽,ki3
遽,kir3
渠,ku5
渠,ki5
渠,kir5
蘧,ku5
蘧,ki5
蘧,kir5
衢,ku5
衢,ki5
衢,kir5
kuh8,kirh8
去,khi3
去,khu3
去,khir3
鋸仔,ku3-a2
鋸仔,ki3-a2
鋸仔,kir3-a2
龜膠,ku-ka
車前草,kir-chian5-chhau2
車前子,kir-chian5-chi2
鋸鑪,kir3-loe7
縣卯,koaiⁿ7-bau2
縣卯,koan7-bau2
縣卯,kuiⁿ7-bau2
縣卯,kiriⁿ7-bau2
供養,kaiⁿ2-iuⁿ7
共,kiong
高低廚,koaiⁿ5-ke7-tu5
高低廚,koan5-ke7-tu5
高低廚,kiriⁿ5-ke7-tu5
斤雞斗米,kun-koe tau2-bi2
斤雞斗米,kin-ke tau2-bi2
斤雞斗米,kirn-kire tau2-bi2
斤雞兩鱉,kun-koe niu2-pih
斤雞兩鱉,kin-ke niu2-pih
斤雞兩鱉,kirn-kire niu2-pih
阿,an2
歟,gu2
歟,gi2
歟,gir2
圉,gu2
圉,gi2
圉,gir2
漁,gu5
漁,gi5
漁,gir5
語語,gir2-gir2
兀,girt8
過江龍,ker3-kang-leng5
缺子,kheh-kiaⁿ2
缺子,khoeh-kiaⁿ2
缺子,kherh-kiaⁿ2
過癮,ke3-gian3
過癮,koe3-gian3
過癮,ker3-gian3
違犯,ui5-hoan7
鞋phan3,e5-phan3
鞋媒,oe5-boe5
過過,ke3-ke3
過過,koe3-koe3
過過,ker3-ker3
缺缺,kherh-kherh
瘸瘸,khe5-khe5
瘸瘸,khe5-khe5
瘸瘸,kher5-kher5
愕愕,kherh8-kherh8
驚愕愕,kiaⁿ-gauh8-gauh8
郭聖王,keh-seng3-ong5
郭聖王,koeh-seng3-ong5
郭聖王,kerh-seng3-ong5
過挑,ker3-thio5
過刀,ke3-to
過刀,koe3-to
過刀,ker3-to
過限,koe3-han7ker3-han7
缺人額,kherh-lang5-giah8
快,koe7
快,ke7
快,kere7
雞肉,kere-hek8
埃阿顛,ai-o-tian
愛lut-lut,ai3-lut-lut
愛拈拈,ai3-nih-nih
後撐,au7-thiⁿ3
腐注注,au3-tu7-tu7
腐拄拄,au3-tuh-tuh
腐突突,au3-tuh8-tuh8
auⁿ7-tu-tu,auⁿ7-tu-tu
後代,au7-te7
懊惱,au2-na2
腐pi7-piak8,au3-pi7-piak8
嘔血,au2-huih
腐piang-piang,au3-piang-piang
腐bok-bok,au3-bok-bok
腐bok8-bok8,au3-bok8-bok8
拗袍,au2-po͘5
喉內,au5-lai7
漚漚,au-lau
偓,ak
絞,ak8
絞仔,ak8-a2
沃沃,ak-lak
沃沃,ak-lak
軋,at
閼,at
謁,at
遏仔,at-a2
遏遏,at-at
折折,at-at
折鳳梨,at-ong7-lai5
折指,at-chi2
遏遏,at-lat
折折,at-lat
安安,an-lan
安陽,an-iong5
限期,an7-ki5
安gim5,an-gim5
安溪,an-khoe
安產,an-san2
按怎,an3-choaⁿ2
如此如彼,an3-chiⁿ3 an3-hiⁿ3
如此如彼,an3-chiuⁿ3 an3-hiⁿ3
如此如彼,an3-cheng3 an3-hiⁿ3
緊爆爆,an5-piak-piak
緊乓乓,an5-piang-piang
司城,sir-seng5
思想,sir-siong2
四二如八,sir3-ji7 jir5-pat
四水,sir3-sui2
士孫,sir7-sun
su3-su3,su3-su3
su3-su3,su3-lu3
su3-su3,sir3-sir3
su3-su3,sir3-lir3
祠堂,sir5-tong5
伺候,sir-hau7
伺候,sir7-hio7
司褐,sir-hat
四行,sir3-hang5
塵尾,sir3-bi2
塵尾,sir2-bi2
緦麻,sir-moa5
如意大蝦,jir5-i3 toa7-he5
茹茹,ju5-ju5
茹茹,ju5-lu5
茹茹,ji5-ji5
茹茹,jir5-jir5
茹茹,lir5-lir5
墜,se7
墜,soe7
墜,ser7
旋,serh8
旋獅尾螺,serh8 sai-ber2-ler5
旋精,serh8-siau5
睡神,se5-sin5
睡神,soe5-sin5
睡神,ser5-sin5
說錯,serh-taⁿ7
稅務,se3-bu7
稅務,soe3-bu7
稅務,ser3-bu7
稅務司,se3-bu7-si
稅務司,soe3-bu7-si
稅務司,ser3-bu7-si
旋輪瓏,serh8-lin-long
旋螺,serh8-ler5
旋旋,serh8-lerh8
細的,sere3--e5
細子,soe3-kiaⁿ2
細子,se3-kiaⁿ2
細子,sere3-kaⁿ2
洗腳,soe2-kha
洗腳,se2-kha
洗腳,sere2-kha
細孔,soe3-khang
細孔,se3-khang
細孔,sere3-khang
疏散疏散,soe-sam3 soe-sam3
疏散疏散,se-sam3 se-sam3
疏散疏散,sere-sam3 sere-sam3
洗洗,soe2-soe2
洗洗,soe2-loe2
洗洗,se2-se2
洗洗,se-le2
洗洗,sere2-sere2
洗洗,sere2-lere2
細細,soe3-soe3
細細,se3-se3
細細,sere3-sere3
洗佛,sere2-hut8
揉揉,jer5-jer5
揉揉,jer5-ler5
坐獄,cher7-gek8
坐中堵船,cher7-tiong-to͘2-chun5
坐向,cher7-hiong3
罪過,cher7-ko͘3
炊炊,chhe-chhe
炊炊,chhe-le
炊炊,chhoe-chhoe
炊炊,chhoe-loe
炊炊,chher-chher
坐桶底蠔,cher7-thang2-toe2-o5
絕無人,cherh8-bo5-lang5
炊po͘仔,chhe-po͘-a2
做乞食,choe3-khit-chiah8
做乞食,cho3-khit-chiah8
做乞食,chere3-khit-chiah8
青尻川仔,chheⁿ-kha-chhng-a2
做做,choe3-choe3
做做,choe3-loe3
做做,cho3-cho3
做做,chere3-chere3
做石磨仔心,choe3-chioh8-bo7-a2-sim
做石磨仔心,cho3-chioh8-bo7-a2-sim
做石磨仔心,cheroe3-chioh8-bo7-a2-sim
齊齊,choe5-choe5
齊齊,choe5-loe5
齊齊,che5-che5
齊齊,chere5-chere5
銖,chu
茱,chu
苴,chir
沮,chir
玆,chir
緇,chir
茨,chir
蛛,chir
訾,chhir2
茨,chhir3
自得,chir7-tit
子貢,chir2-kong3
子思,chir2-su
子路,chir2-lo͘7
長犯,tng5-hoan7
糖販,thng5-hoan3
當好,tng-ho2
長路,tng5-lo͘7
轉風面,tng2-hong-bin7
轉風,tng2-hong
轉瘋,tng2-hong
當沒起,tng-boe7-khi2
當沒住,tng-boe7-tiau5
當沒來,tng-boe7-lai5
斷半文,tng7-poaⁿ3-iⁿ5
斷半紗線,tng7-poaⁿ3-se-soaⁿ3
擲跋坐,tng3-poah8-che7
丈八柴,tng7-poeh-chha5
丈八矛,tng7-poeh-mau5
當舖,tng3-pho͘3
糖蔀,thng5-pho͘7
湯婆,thng-po5
長命,tng5-mia7
長暝,tng5-mi5
當不起,tng-m7-khi2
長毛,tng5-mng5
長門,tng5-mng5
脫門,thng3-mng5
脫毛,thng3-mng5
長毛僧,tng5-mng5-cheng
返來,tuiⁿ2--lai5
長--來,tng5--lai5
轉來轉去,tng2-lai5 tng2-khi3
轉流,tuiⁿ2-lau5
糖漏,thng5-lau7
長流水,tng5-lau5-chui2
長流長頭,tng5-lau5 tng5-thau5
長流長水,tng5-lau5 tng5-chui2
擲落坐,tng3-lak-che7
擲凹坐,tng3-lap-che7
當人,tng--lang5
唐人,tng5-lang5
糖籠,thng5-lang2
轉嘹,tng2-liau5
長條,tng5-liau5
糖料,thng5-liau7
斷粒,tng7-liap8
長liang3-liang3,tng5-liang3-liang3
長liu-liu,tng5-liu-liu
轉連環,tng2-lian5-hoan5
鋤,tu5
鋤,ti5
鋤,tir5
豬仔,ti-a2
豬仔,tu-a2
豬仔,tir-a2
糖龍,thng5-leng5
斷乳,tng7-leng
斷乳,tng7-lin
斷乳,tuiⁿ7-leng
斷厘,tng7-lin3
轉輪,tuiⁿ2-lun5
斷路,tuiⁿ7-lo͘7
湯路,thng-lo͘7
糖路,thng5-lo͘7
糖籮,thng5-lo5
長軂軂,tng5-lo3-lo3
親生,chhin-seⁿ
長瓏瓏,tng5-long7-song7
除除,tu5-tu5
除除,tu5-lu5
除除,tir5-tir5
除除,tir5-lir5
長瓏瓏,tng5-long3-long3
著著,tu3-tu3
著著,tu3-lu3
著著,tir3-tir3
轉黃,tuiⁿ2-uiⁿ5
耡耡,thu5-thu5
耡耡,thu5-lu5
耡耡,thir5-thir5
耡耡,thir5-lir5
在,terh
退退,the3-the3
退退,the3-le3
退退,ther3-ther3
退退,ther3-ler3
替替,thoe3-thoe3
替替,thoe3-loe3
替替,the3-the3
替替,the3-le3
替替,ther3-ther3
替替,ther3-ler3
替替,there3-there3
替替,there3-lere3
奪枝,terh8-ki
袋袋,te7-te7
袋袋,te7-le7
袋袋,ter7-ter7
袋袋,ter7-ler7
苧仔,toe7-a2
苧仔,te7-a2
苧仔,tere7-a2
七腳戲仔,chhit-kioh-hi3-a2
題題,toe5-toe5
題題,toe5-loe5
題題,tere5-tere5
題題,tere5-lere5
贈贈,heng7-heng7
贈贈,heng7-leng7
贈贈,hiriⁿ7-hiriⁿ7
贈贈,hiriⁿ7-niri7
贈贈,haiⁿ7-haiⁿ7
贈贈,haiⁿ7-nai7
會會,he7-he7
會會,he7-le7
會會,hoe7-hoe7
會會,her7-her7
會會,her7-ler7
下下,he5-he5
下下,he5-le5
下下,her5-her5
下下,her5-ler5
貨貨,he3-he3
貨貨,her3-her3
貨貨,her3-ler3
掰掰,pe2-pe2
掰掰,pe2-le2
掰掰,poe2-poe2
掰掰,poe2-loe2
掰掰,per2-per2
掰掰,per2-ler2
賠,poe5
蜊仔,la5-a2
la5仔,la5-a2
peh仔,perh-a2
褙褙,pe3-pe3
褙褙,pe3-le3
褙褙,poe3-poe3
褙褙,poe3-loe3
褙褙,per3-per3
褙褙,per3-ler3
擘擘,peh-peh
擘擘,peh-reh
擘擘,perh-perh
擘擘,peh-lerh
賠賠,pe5-pe5
賠賠,pe5-rl3
賠賠,poe5-poe5
賠賠,poe5-loe5
賠賠,per5-per5
賠賠,per5-ler5
培培,poe7-poe7
培培,poe7-loe7
培培,per7-per7
培培,per7-ler7
焙焙,pe7-pe7
焙焙,pe7-le7
焙焙,poe7-poe7
焙焙,poe7-loe7
焙焙,per7-per7
焙焙,per7-ler7
配配,phe3-phe3
配配,phe3-le3
配配,phoe3-phoe3
配配,phoe3-loe3
配配,pher3-pher3
配配,pher3-ler3
嫖嫖,pheh8-pheh8
嫖嫖,pheh8-reh8
嫖嫖,phoeh8-phoeh8
嫖嫖,phoeh8-loeh8
嫖嫖,pheh8-pheh8
嫖嫖,pheh8-lerh8
冽冽,leh-leh
冽冽,lerh8-lerh8
螺仔,ler5-a2
鑢仔,lere3-a2
靜,cheng7
筴,ngoeh
筴,ngeh
筴,keh
筴,ngereh
筴,goeh
筴,koeh
挾,ngoeh8
挾,ngeh8
挾,ngereh8
挾,goeh8
挾,koeh8
莢,ngoeh
莢,ngeh
莢,ngereh
莢,goeh
莢,koeh
睨,gin5
睨,gun5
睨,gian5
誤,go͘7
訛傳,ngo͘5-thoan5
安福派,an-hok-phai3
案內,an3-lai7
安南早,an-lam5-cha2
安南大冬,an-lam5-toa7-tang
安寧秩序,an-leng5 tiat8-su7
盍,ap8
am-am cham-cham,am-am cham-cham
掩掩,am-lam
暗光,am3-kong
暗埔蟬,am3-po͘5-chhe5
暗埔蟬,am3-po͘5-che5
暗埔蟬,am3-kong2-chun5
茂吵吵,am7-chha3-chha3
茂吵吵,am7-chha7-chha7
茂吵吵,am7-chhe3-chhe3
am死cham,am-si2-cham
湆髓,am2-chhe2
暗搔搔,am3-so5-so5
am-choan2,am-choan2
暗晴,am3-chiⁿ5
湆漿,am2-chiuⁿ
暗tiuh-tiuh,am3-tiuh8-tiuh8
阿媽,am2-ma2
頷幔,am7-moa
湆lok-lok,am2-lok-lok
湆lok-lok,am2-lok8-lok8
湆lok-lok,am2-lih-lok
湆lok-lok,am2-lit-lok
湆lok-lok,am2-long-long
茂le3-le3,am7-leh-leh
菴蘿果,am-lo5-ko2
暗羅搔,am3-lo5-so
合同,hap8-tong5
ang3,ang3
尪仔齣,ang-a2-chhut
尪仔堵,ang-a2-to͘2
ang3-ang3睨睨,ang3-ang3 tang3-tang3
紅英國,ang5-eng-kok
紅契,ang5-khe3
紅鮭魚,ang5-koe5-hi5
紅雞榆,ang5-koe-jiu5
紅灰灰,ang5-he-he
紅灰灰,ang5-ho-ho
紅灰灰,ang5 -hoh-hoh
紅蘿蔔,ang5-lo5-pok8
茶,ia5
掖掖,ia7-lia7
帙帙,iah8-liah8
野牛,ia2-giu5
厭倦,ia3-koan3
驛遞,iah8-toe7
耶律,ia5-lut8
掖秧,ia7-ng
掩掩,iap8-iap8
葉陽,iap8-iong5
陰,iam
盱,i
懿,i3
怡,i5
惟,i5
維,i5
譽,u7
譽,i7
譽,ir7
胰,ih8
ih8,ih8
椅仔姑,i2-a2-ko͘
唉哀,iⁿ-aiⁿ
iⁿh8-aiⁿh8,iⁿh8-aiⁿh8
iⁿh8-aiⁿh8,iⁿ7-eh8
iⁿh8-aiⁿh8,iⁿ7-erh8
iⁿh8-aiⁿh8,iⁿh8-ngh8
醫醫,i-li
薏苡仁,i3-i2-jin5
移移,i5-li5
咿咿,i7-li7
iⁿ-iⁿ,iⁿ-iⁿ
iⁿh8-iⁿh8 aiⁿh8-aiⁿh8,iⁿh8-iⁿh8 aiⁿh8-aiⁿh8
依依巡巡,iⁿh8-iⁿh8 ut8-ut8
圓圓轟轟,iⁿ-iⁿ oaiⁿ-oaiⁿ
唉呵,i2-o
唉唉呵呵,i-i o-o
盈盈叫,iⁿh-iⁿh-kio3
盈盈哮,iⁿh-iⁿh-hau2
耳甕仔,hi7-ang3-a2
依巡,iⁿh8-ut8
意oat,ih-oat
椅仔,i2-kaⁿ2
伊祈,i-ki5
圓滑loh8-so7,iⁿ5-kut8 loh8-so7
圓環環,iⁿ5-khun5-khun5
椅鼓仔,i2-ko͘2-a2
圓鼓椅,iⁿ5-ko͘2-i2
圓股辮,iⁿ5-ko͘2-piⁿ7
院考,iⁿ7-kho2
圓轉轉,iⁿ5-ko7-ko7
圓轉轉轉,iⁿ5-loh8-loh8-so7
依願免,i-goan7-bian2
倚相,i2-siong3
薏米,i3-bi2
醫長,i-tiuⁿ2
伊秩,i-tiat8
宇文,i2-bun5
圓柏,iⁿ5-peh
圓蓼,iⁿ5-lau2
圓圓蓼蓼,iⁿ5-lau2 iⁿ5-lau2
移封,i5-hong
圓粒,iⁿ5-liap8
伊犁,i-le5
優,iu
郵,iu5
攸,iu5
猶,iu5
宥,iu7
鼬,iu7
酉,iu7
陽,iuⁿ5
庸,iuⁿ5
幼仔,iu3-a2
iuⁿ2仔,iuⁿ2-a2
藥仔子,iu7-a2-chi2
酉酉,iu7-iu7
洋油,iuⁿ5-iu5
遊玩,iu5-oan2
油鉤,iu5-kau
幼刨,iu3-khau
憂腐腐,iu-kauh8-kauh8
洋狗牙,iuⁿ5-kau2-ge5
右鉤耳,iu7-kau-hi7
羊角三劍,iuⁿ5-kak sam-kiam3
羊角麗,iuⁿ5-kak-le7
幼kan2,iu3-kan2
又甘鱠魚,iu7-kam-koe3-hi5
羊港市,iuⁿ5-kang2-chhi7
油kiah8仔,iu5-kiah8-a2
油kiah8,iu5-kiah8
洋芎蕉,iuⁿ5-keng-chio
幼君,iu3-kun
溶鮭鮭,iuⁿ5-koe5-koe5
遊街術,iu5-koe-sut8
遊街法,iu5-koe-hoat
遊街會,iu5-koe-hoe7
油ko͘2,iu5-ko͘2
油kho͘,iu5-kho͘
油柝,iu5-khok8
由吾,iu5-go͘5
酉字,iu2--ji7
柚膩nng5,iu7-ji7-nng5
有仍,iu2-jeng5
右師,iu7-su
洋青,iuⁿ5-chhiⁿ
油氈鞋,iu5-chiⁿ-oe5
油箋紙,iu5-chian-choa2
釉石,iu-chioh8
蚰蜒,iu5-teng5
幼主,iu3-chu2
憂塊塊,iu-teh-teh
油塊塊,iu5-teh8-teh8
油thoh8,iu5-thoh8
幼濛濛,iu3-bang5-bang5
有限,iu2-hian7
有限豆,iu2-hian7-tau7
右行,iu7-heng5
有熊,iu2-hiong5
郵便筒,iu5-pian7-tang5
郵便桶,iu5-pian7-thang2
郵便電信局,iu5-pian7 tian7-sin3-kiok8
洋冰梨,iuⁿ5-peng-lai5
羊負來,iuⁿ5-hu7-lai5
油沫沫,iu5-pheh8-pheh8
洋phok硝,iuⁿ5-phok-siau
洋磅,iuⁿ5-pong7
幼麼麼,iu3-mng-mng
幼咪咪,iu3-meh-meh
楊麻蒿,iuⁿ5-moa5-ko
油膋,iu5-la5
遊遊遊,iu5-liu5-liu5
幼leng5,iu3-leng5
佚,ek8
驛,ek8
弋,ek8
驛遞,ek8-te7
翼,ek8
液,ek8
溢溢,ek-lek
益壽券,ek-siu7-kng3
佾生執照,ek8-seng chip-chiau3
弋字頭,ek8-ji7-thau5
驛傳,ek8-thoan5
驛傳道,ek8-thoan5-to7
益母艾,ek-bu2-hiaⁿ7
悅,iat8
說,iat8
搧弟仔,iat8-ti7-a2
衍,ian2
燕,ian
袞,ian2
緣,ian7
煙仔魚,ian-a2-hi5
煙喉,ian-au5
ian-iⁿ,ian-iⁿ
偃偃,ian2-lian2
緣緣,ian3-lian3
椽椽,ian5-lian5
宴主,ian3-chu2
煙仔魚箍,ian-a2-hi5-kho͘
煙櫃,ian-kui7
鉛銀,ian5-gun5
偃月刀,ian2-goat8-to
燕盞,ian3-zoaⁿ2
鵪投,ian-tau5
煙筒節,ian-tang5-chat
煙豬,ian-ti
緣領,ian3-nia2
鉛包,ian5-pau
英,eng
應,eng
嬰,eng
穎,eng2
虛癆蠱膈,hu-lo5-ko͘2-keh
虛癆蠱膈,hu-lo5-ko͘2-kek
虛癆蠱膈,hi-lo5-ko͘2-kek
虛癆蠱膈,hir-lo5-ko͘2-keh
榮,eng5
盈,eng5
贏,eng5
揚揚,eng-leng
壅壅,eng3-leng3
用用,eng7-leng7
瀅瀅,eng7-eng7
英銀,eng-gun5
永耕字,eng2-keng-ji7
英吉利,Eng-kiat-li7
轟擊,eng-kek
薨--去,eng--khi3
英奇,eng-ki5
閒幹,eng5-kan3
應該然,eng-kai-jian5
英水,eng-chui2
永pak8,eng2-pak8
轟名,eng-beng5
藥,iok8
約約,iok-liok
雍,iong
盎,iong3
揚,iong5
融,iong5
容君,iong5-kun
鄘,iong5
邕,iong
羊舌,iong5-siat8
陽成,iong5-seng5
洋通,iong5-thong
雍門,iong-bun5
陽報,iong5-po3
姚,io5
要,io5
育育,io-lio
憶憶,ioh-lioh
么么么,io-io-io
it8,ut8
一仔橫,it-a2-hiaⁿ5
一枝早,it-ki-cha2
壹斗眷,it-to͘2-koan3
胤,in7
引引,in2-lin2
運運,un7-un7
茵芋,in-o͘7
印鑑籤,in3-kam3-chhiam
印紙工,in3-choa2-kang
印刷者,in3-chhoe3-chia2
引照,in2-chiau3
印水字,in3-chui2-ji7
印水貓,in3-chui2-niau
印堂,in3-tong5
印發所,in3-hoat-so͘2
因麼,in-mih8
淹淹,im-lim
蔭蔭,im3-lim3
陰陰凝,im-im-gan5
陰癇,im-kan2
蔭灰,im3-hoa
蔚,ui3
黃黃,uiⁿ5-uiⁿ5
暈暈,uiⁿ7-uiⁿ7
圍圍,ui5-lui5
挖挖,uih-uih
挖挖,oeh-oeh
挖挖,uih-luih
挖挖,oeh-loeh
委委,ui2-lui2
虧虧,ui-ui
畫畫,ui7-ui7
畫畫,oe7-oe7
畫畫,ui7-lui7
畫畫,oe7-loe7
劃劃,uih8-uih8
劃劃,oeh8-oeh8
劃劃,uih8-luih8
劃劃,oeh8-loeh8
謂,ui7
畏挾,ui3-khoeh8
挖糊,uih-ko͘5
畏hiaⁿ2,ui3-hiaⁿ2
盂,u5
煦煦,u3-lu3
有巡下,u7-un5-e7
有一好,u7-chit8-ho2
於陵,u-leng5
尉,ut
遹,ut
巡巡,ut8-lut8
屈屈,ut-lut
熨熨,ut-lut
尉千,ut-chhian
尉遲,ut-ti5
尉遲恭,ut-ti5-kiong
晚,un2
云,un5
惲,un5
雲,un5
鄆,un5
員,un7
壓,un7
un7,un7
魰仔,un-a2
魰仔魚,un-a2-hi5
晚仔米,un2-a2-bi2
溫溫,un-un
隱隱,un2-un2
允允,un2-lun2
搵搵,un3-lun3
巡巡,un5-lun5
焚焚,un5-lun5
壓壓,un7-lun7
縕縕蜷蜷,un-un khun5-khun5
巡下,un5-e7
晚季,un2-kui3
瘟瘧,un-giok8
隱居屆,un2-ku-kai3
隱龜橋,un2-ku-kio5
晚冬,un2-tang
晚稻,un2-tiu7
un-chhun,un-chhun
un3-chhun3,un3-chhun3
晚米,un2-bi2
eh8,eh8
eh8,oeh8
eh8,erh8
eⁿ,eⁿ
鞋kam2,e5-kam
e2-e2,e2-e2
下腳袍,e7-kha-po͘5
下間,e7-kaiⁿ2
下枝,e7-ki
下kiuⁿ,e7-kiuⁿ
下金,e7-kim
下gim5,e7-gim5
下腳堵,e7-kha-to͘2
eⁿh-koaiⁿ,eⁿh-koaiⁿ
移轉料,i5-choan2-liau7
懿族,i3-chok8
以打,i2-taⁿ2
以太,i2-thai3
夷則,i5-chek
楹pak8,eⁿ5-pak8
下腭,e7-ham
今暗,eng-am3
e7-loh-e7-loh,e7-loh-haiⁿ-loh
烏鴨蟲,o͘-ah-thang5
o͘,o
謳,o͘
區,o͘
挖挖,o͘2-o͘2
挖挖,oe2-oe2
挖挖,o͘2-lo͘2
o͘ⁿ-iⁿ睏,o͘ⁿ-o͘ⁿ-khun3
o͘ⁿ-iⁿ惜,o͘ⁿ-iⁿ-sioh
o͘ⁿ-iⁿ,o͘ⁿ-iⁿ
o͘ⁿ-o͘ⁿ-iⁿ-iⁿ,o͘ⁿ-o͘ⁿ-iⁿ-iⁿ
烏將,o͘-ong5
烏殼耳,o͘-khak-hi7
烏殼花螺,o͘-khak hoe-le5
烏kiang-kiang,o͘-kiang-kiang
烏kheng7,o͘-kheng7
烏歸陵,o͘-kui-leng5
烏骨jiau5,o͘-kut-jiau5
烏古論,o͘-ko͘2-lun7
o͘-sa-sa,o͘-sa-sa
烏西洋,o͘-sai-iuⁿ5
烏熱,o͘-joah8
o͘桶,o͘-thang2
烏焦,o͘-ta
烏踏,o͘-tah8
烏taⁿ3白taⁿ3,o͘-taⁿ3 peh8-taⁿ3
烏鯧魚,o͘-chhiuⁿ-hi5
烏將,o͘-chiong3
o͘秤,o͘-chhin3
o͘抽,o͘-thiu
烏水烙,o͘-chui2-lo
烏chhip,o͘-chhip
烏堵物,o͘-to͘2-but8
烏電白電,o͘-na3 peh8-na3
烏ham5,o͘-ham5
烏杭綾,o͘-hang5-leng5
烏肉,o͘-bah
烏百永,o͘-pah-eng2
烏甓,o͘-phiah8
烏bui7仔,o͘-bui7-a2
烏柏,o͘-peh
烏滓,o͘-lai2
烏lak8,o͘-lak8
烏羅搔,o͘-lo͘-so͘
掩,om
屋盧,ok-lo͘5
王官,ong5-koan
王傲,ong5-ngo͘7
旺菜闊,ong7-chhai3-khoah
王孫,ong5-sun
ong5-lam5仔,ong5-lam5-a2
ong5-lam5叔,ong5-lam5-chek
ong5-lam5伯,ong5-lam5-peh
化化,oa3-loa3
換換,oaⁿ7-noa7
碗鉤裂,oaⁿ2-ko-leh8
碗公裂,oaⁿ2-kong-leh8
活埋,oah8-tai5
換班,oaⁿ7-pan
活龍龍,oah8-leng5-leng5
oaiⁿh-oaiⁿh,oaiⁿ7-oaiⁿ7
爰,oan5
苑,oan2
轅,oan5
oan2-oan2,oan2-loan2
怨怨,oan3-loan3
完完,oan5-oan5
oan7魚,oan7-hi5
喂,oh
唯,oe5
衛,oe7
矮仔花,oe2-a2-hoe
矮矮,e2-e2
oe3-oe3,oe3-loe3
鞋kam2仔,oe5-kam2-a2
矮奴,e2-lo͘5
阿,o
苛,o
渦,o
倭,o
呵,o
o-o,o-lo
褒褒,o-o
學學,oh8-loh8
阿西亞尼亞洲,o-se-a-ni-a-chiu
oh-piat啊,oh-piat-ah
阿伏于,o-hok-u
蠔乳,o5-lin
嘉,ka
歸,ka
賈,ka2
加一,ka-it
為伊,ka7-i
共伊,ka7-i
鉸鉸,ka-la
加加,ka-la
膠膠,ka-ka
絞絞,ka2-la2
教教,ka3-la3
柙柙,lah-lah
合合,kah-lah
蓋蓋,kah-lah
夯夯,ka5-la5
咬咬,ka7-la7
kah8-kah8,kah8-lah8
扣扣,kha2-la3
豎豎,kha7-kha7
磕磕,khap8-lap8
假呀七葉蓮,ka2-ga5-chhit-hioh8-lian5
茭薦,ka-chaiⁿ2
較迅,khah-si7
敢生死,kaⁿ2-siⁿ-sian2
腳指頭母,kha-cheng2-thau5-bu2
腳疊盤,kha-thiap8-poaⁿ5
加盪,ka-tng7
腳大部拇,kha-toa7-po͘7-bu2
吉貝,ka-pok8
吉貝腳,ka-poa3-kha
吉貝樹,ka-poe3-chhiu7
吉貝布,ka-poa3-po͘3
吉貝蕾,ka-poa3-m5
吉貝,ka-poe
加波離酸,ka-pho-li5-sng
吉貝棉,ka-pok8-mi5
ka-mng2,ka-mng2
ka-mng2,kam-mui2
ka-mng2,kam-mng2
絞絞吵,ka2-la2-chha2
加蚋吧,ka-la5-pau
尻坦覆,ka-lian2-phak
傀儡lian,ka-li2-lian
傀儡lian,la-li2-lian-lo5
傀儡lian,ka-li2-lo5
加鑼,ka-lo5
茄羅,ka-lo5
介,kai3
揀起來,kaiⁿ2--khi2--lai5
改改,kai2-lai2
kai3-kai3,kai3-lai3
蓋蓋,kai3-kai3
kaiⁿ2-kaiⁿ2,kaiⁿ2-kaiⁿ2
揀揀,kaiⁿ2-nai2
間間,Kaiⁿ3-nai3
勁勁,kaiⁿ7-kaiⁿ7
開開,khai-lai
楷楷,khai2-khai2
khaiⁿ-khaiⁿ,khaiⁿ-nai
開撬,khai-kiau
剴切,khai2-chhiat
屆出人,kai3-chhut-jin5
kaiⁿ-kaiⁿ,kaiⁿ-kaiⁿ
偕行社,kai-heng5-sia7
解枇,kai2-pi5
開破,khai-pho3
開來,khai--lai5
解纜,kai2-lam2
勾,kau
膠,kau
鉤鉤,kau-lau
kauh,kauh
kauh-kauh,kauh-kauh
kauh8-kauh8,kauh8-lauh8
刨刨,khau-lau
扣扣,khau3-lau3
梏梏,khau3-lau3
教科書,kau3-khe-su
恪,khak
khak仔,khak-a2
擱擱,kak8-lak8
殼殼,khak-khak
咯咯,khak8-lak8
角提,kak-terh8
戛戛,khat-lat
khat8-khat8,khat8-khat8
諫,kan3
干干,kan-kan
乾乾,kan-lan
簡簡,kan2-kan2
姦姦,kan3-lan3
刊刊,khan-lan
牽牽,khan-lan
看看,khan3-khan3
趕趕,khan3-lan3
干干仔,kan-kan-a2
干己,kan-ki2
合合,kap-lap
蓋蓋,khap-lap
監,kam3
甘先,kam-sian
甘士,kam-su7
甘莊,kam-chong
講講,kang2-lang2
khang2-khang2,khang2-khang2
工課,kang-kho3
訝訝,nga7-nga7
凝,gan5
凝凝,gan5-gan5
gan3-gan3,gan3-gan3
